content,score,label,text_clean,text_stopword,text_tokenize,text_stemmed
"game nya bagus, memang sih asik.. plus quest archontol nya keren"" ,cuma yg bkin kecwa byk bug nya:< kayak.. : -no grass,no ice, no text damage -sering ngelag"" ,ngeframe -pas mau masuk domain quest semua layar jd hitam, gabisa main.. ini hp ku atau emg game nya yg bermasalah? btw hp ku infinix hot30i. pls gmn cara ilangin bug nyaaa huhuuuu :( ,udh gonta ganti hp biar dpt grafik yg bagus malah gabisa""...",3,negatif,game nya bagus  memang sih asik   plus quest archontol nya keren   cuma yg bkin kecwa byk bug nya   kayak      no grass no ice  no text damage  sering ngelag   ngeframe  pas mau masuk domain quest semua layar jd hitam  gabisa main   ini hp ku atau emg game nya yg bermasalah  btw hp ku infinix hot  i  pls gmn cara ilangin bug nyaaa huhuuuu     udh gonta ganti hp biar dpt grafik yg bagus malah gabisa    ,game nya bagus sih asik plus quest archontol nya keren yg bkin kecwa byk bug nya kayak no grass no ice no text damage ngelag ngeframe pas masuk domain quest layar jd hitam gabisa main hp ku emg game nya yg bermasalah btw hp ku infinix hot i pls gmn ilangin bug nyaaa huhuuuu udh gonta ganti hp biar dpt grafik yg bagus gabisa,"['game', 'nya', 'bagus', 'sih', 'asik', 'plus', 'quest', 'archontol', 'nya', 'keren', 'yg', 'bkin', 'kecwa', 'byk', 'bug', 'nya', 'kayak', 'no', 'grass', 'no', 'ice', 'no', 'text', 'damage', 'ngelag', 'ngeframe', 'pas', 'masuk', 'domain', 'quest', 'layar', 'jd', 'hitam', 'gabisa', 'main', 'hp', 'ku', 'emg', 'game', 'nya', 'yg', 'bermasalah', 'btw', 'hp', 'ku', 'infinix', 'hot', 'i', 'pls', 'gmn', 'ilangin', 'bug', 'nyaaa', 'huhuuuu', 'udh', 'gonta', 'ganti', 'hp', 'biar', 'dpt', 'grafik', 'yg', 'bagus', 'gabisa']",game nya bagus sih asik plus quest archontol nya keren yg bkin kecwa byk bug nya kayak no grass no ice no text damage ngelag ngeframe pas masuk domain quest layar jd hitam gabisa main hp ku emg game nya yg masalah btw hp ku infinix hot i pls gmn ilangin bug nyaaa huhuuuu udh gonta ganti hp biar dpt grafik yg bagus gabisa
"Hyoverse sejahat itu ya sama aku? Masa aku Selalu dikasih pity merah dan kalah rate off? Aku kalah rate off 8x berturut"", dan itu pity nya diatas 85 semua. Kenapa aku gak pernah menang rate off? Sekalinya rate on selalu dikasih pity 87 keatas 😭. Aku capek main genshin sampe 13 jam. Tapi hasilnya sia². Aku cuma player f2p yang gapernah top up, beli BP, apalagi welkin. Tolong lah hoyoverse kasih aku karakter *5 di soft pity. Kok hoyoverse jahat banget sih.",1,negatif,hyoverse sejahat itu ya sama aku  masa aku selalu dikasih pity merah dan kalah rate off  aku kalah rate off  x berturut   dan itu pity nya diatas    semua  kenapa aku gak pernah menang rate off  sekalinya rate on selalu dikasih pity    keatas    aku capek main genshin sampe    jam  tapi hasilnya sia   aku cuma player f p yang gapernah top up  beli bp  apalagi welkin  tolong lah hoyoverse kasih aku karakter    di soft pity  kok hoyoverse jahat banget sih ,hyoverse sejahat ya dikasih pity merah kalah rate off kalah rate off x pity nya diatas gak menang rate off sekalinya rate on dikasih pity keatas capek main genshin sampe jam hasilnya sia player f p gapernah top up beli bp welkin tolong hoyoverse kasih karakter soft pity hoyoverse jahat banget sih,"['hyoverse', 'sejahat', 'ya', 'dikasih', 'pity', 'merah', 'kalah', 'rate', 'off', 'kalah', 'rate', 'off', 'x', 'pity', 'nya', 'diatas', 'gak', 'menang', 'rate', 'off', 'sekalinya', 'rate', 'on', 'dikasih', 'pity', 'keatas', 'capek', 'main', 'genshin', 'sampe', 'jam', 'hasilnya', 'sia', 'player', 'f', 'p', 'gapernah', 'top', 'up', 'beli', 'bp', 'welkin', 'tolong', 'hoyoverse', 'kasih', 'karakter', 'soft', 'pity', 'hoyoverse', 'jahat', 'banget', 'sih']",hyoverse jahat ya kasih pity merah kalah rate off kalah rate off x pity nya atas gak menang rate off sekali rate on kasih pity atas capek main genshin sampe jam hasil sia player f p gapernah top up beli bp welkin tolong hoyoverse kasih karakter soft pity hoyoverse jahat banget sih
"Gamenya bagus banget,terutama lore nya itu keren,cuma ada beberapa hal yang harus diperbaiki misalnya akun saya suka ke log out sendiri 🙏",5,positif,gamenya bagus banget terutama lore nya itu keren cuma ada beberapa hal yang harus diperbaiki misalnya akun saya suka ke log out sendiri  ,gamenya bagus banget lore nya keren diperbaiki akun suka log out,"['gamenya', 'bagus', 'banget', 'lore', 'nya', 'keren', 'diperbaiki', 'akun', 'suka', 'log', 'out']",gamenya bagus banget lore nya keren baik akun suka log out
Gamenya Bagus Banget Dari Segi Mana Pun Tapi Tolong Dong Masalah Jaringan Di Perbaiki Kadang Suka Lag Pas Battle Dan Pas Dialogue Kadang Suka Disconnect Dan Harus Mulai Dari Awal Lagi Itu Masalah Yang Sepele Tapi Ngeselin Mohon MiHoyo Segera Memperbaiki nya Terima Kasih,4,positif,gamenya bagus banget dari segi mana pun tapi tolong dong masalah jaringan di perbaiki kadang suka lag pas battle dan pas dialogue kadang suka disconnect dan harus mulai dari awal lagi itu masalah yang sepele tapi ngeselin mohon mihoyo segera memperbaiki nya terima kasih,gamenya bagus banget segi tolong jaringan perbaiki kadang suka lag pas battle pas dialogue kadang suka disconnect sepele ngeselin mohon mihoyo memperbaiki nya terima kasih,"['gamenya', 'bagus', 'banget', 'segi', 'tolong', 'jaringan', 'perbaiki', 'kadang', 'suka', 'lag', 'pas', 'battle', 'pas', 'dialogue', 'kadang', 'suka', 'disconnect', 'sepele', 'ngeselin', 'mohon', 'mihoyo', 'memperbaiki', 'nya', 'terima', 'kasih']",gamenya bagus banget segi tolong jaring baik kadang suka lag pas battle pas dialogue kadang suka disconnect sepele ngeselin mohon mihoyo baik nya terima kasih
Hoyofest tolong banget nih memang sih bagus tapi penyimpanan nya terlalu besar jadi tolong dong kalo update jangan besar besar memo nya,4,positif,hoyofest tolong banget nih memang sih bagus tapi penyimpanan nya terlalu besar jadi tolong dong kalo update jangan besar besar memo nya,hoyofest tolong banget nih sih bagus penyimpanan nya tolong kalo update memo nya,"['hoyofest', 'tolong', 'banget', 'nih', 'sih', 'bagus', 'penyimpanan', 'nya', 'tolong', 'kalo', 'update', 'memo', 'nya']",hoyofest tolong banget nih sih bagus simpan nya tolong kalo update memo nya
"Game nya bagus, tapi kadang suka lag, mungkin ini dari hpku sendiri, tapi grafiknya keren dan nyaman untuk dimainkan",5,positif,game nya bagus  tapi kadang suka lag  mungkin ini dari hpku sendiri  tapi grafiknya keren dan nyaman untuk dimainkan,game nya bagus kadang suka lag hpku grafiknya keren nyaman dimainkan,"['game', 'nya', 'bagus', 'kadang', 'suka', 'lag', 'hpku', 'grafiknya', 'keren', 'nyaman', 'dimainkan']",game nya bagus kadang suka lag hpku grafik keren nyaman main
Kok aku gak bisa main ya padahal penyimpanan udah aku koaongkan tapi aku coba lagi tetep gak bisa harus ngapain sih?,1,negatif,kok aku gak bisa main ya padahal penyimpanan udah aku koaongkan tapi aku coba lagi tetep gak bisa harus ngapain sih ,gak main ya penyimpanan udah koaongkan coba tetep gak ngapain sih,"['gak', 'main', 'ya', 'penyimpanan', 'udah', 'koaongkan', 'coba', 'tetep', 'gak', 'ngapain', 'sih']",gak main ya simpan udah koaongkan coba tetep gak ngapain sih
"Game dan grafik bagus , tapi tidak dengan quest nya 😌",5,positif,game dan grafik bagus   tapi tidak dengan quest nya  ,game grafik bagus quest nya,"['game', 'grafik', 'bagus', 'quest', 'nya']",game grafik bagus quest nya
"Saya suka game nya seru,dan menyenangkan. Tapi ada yg saya gk suka mengunduh data nya lama sekali saya harus nunggu sampai malam baru bisa dimainkan",5,positif,saya suka game nya seru dan menyenangkan  tapi ada yg saya gk suka mengunduh data nya lama sekali saya harus nunggu sampai malam baru bisa dimainkan,suka game nya seru menyenangkan yg gk suka mengunduh data nya nunggu malam dimainkan,"['suka', 'game', 'nya', 'seru', 'menyenangkan', 'yg', 'gk', 'suka', 'mengunduh', 'data', 'nya', 'nunggu', 'malam', 'dimainkan']",suka game nya seru senang yg gk suka unduh data nya nunggu malam main
"Pas awal main seru seru aja tpi pas nyentuh Ar 45 bakal susah bgt nyari resin,karena buat build char dri Arte,senjata,talent,dll jdi mungkin plis bgt resin dibanyakin kyk 300/300 dan buat nyari fragil resin susah bgt,skrng genshin udh ga kemain grgr gatua jg mau ngapain,fragil abis,gbs buat farming,Primo pun abis,gbs buat acsend ar grgr resin udh abis sama fragil..padahal resin tuh butuh bgt buat Ar 45/45+ nyari material apa gitu udh gbs berakhir malah pensi,plis hoyo dibikin gampang resin tuh .",3,negatif,pas awal main seru seru aja tpi pas nyentuh ar    bakal susah bgt nyari resin karena buat build char dri arte senjata talent dll jdi mungkin plis bgt resin dibanyakin kyk         dan buat nyari fragil resin susah bgt skrng genshin udh ga kemain grgr gatua jg mau ngapain fragil abis gbs buat farming primo pun abis gbs buat acsend ar grgr resin udh abis sama fragil  padahal resin tuh butuh bgt buat ar        nyari material apa gitu udh gbs berakhir malah pensi plis hoyo dibikin gampang resin tuh  ,pas main seru seru aja tpi pas nyentuh ar susah bgt nyari resin build char dri arte senjata talent dll jdi plis bgt resin dibanyakin kyk nyari fragil resin susah bgt skrng genshin udh ga kemain grgr gatua jg ngapain fragil abis gbs farming primo abis gbs acsend ar grgr resin udh abis fragil resin tuh butuh bgt ar nyari material gitu udh gbs pensi plis hoyo dibikin gampang resin tuh,"['pas', 'main', 'seru', 'seru', 'aja', 'tpi', 'pas', 'nyentuh', 'ar', 'susah', 'bgt', 'nyari', 'resin', 'build', 'char', 'dri', 'arte', 'senjata', 'talent', 'dll', 'jdi', 'plis', 'bgt', 'resin', 'dibanyakin', 'kyk', 'nyari', 'fragil', 'resin', 'susah', 'bgt', 'skrng', 'genshin', 'udh', 'ga', 'kemain', 'grgr', 'gatua', 'jg', 'ngapain', 'fragil', 'abis', 'gbs', 'farming', 'primo', 'abis', 'gbs', 'acsend', 'ar', 'grgr', 'resin', 'udh', 'abis', 'fragil', 'resin', 'tuh', 'butuh', 'bgt', 'ar', 'nyari', 'material', 'gitu', 'udh', 'gbs', 'pensi', 'plis', 'hoyo', 'dibikin', 'gampang', 'resin', 'tuh']",pas main seru seru aja tpi pas nyentuh ar susah bgt nyari resin build char dri arte senjata talent dll jdi plis bgt resin dibanyakin kyk nyari fragil resin susah bgt skrng genshin udh ga main grgr gatua jg ngapain fragil abis gbs farming primo abis gbs acsend ar grgr resin udh abis fragil resin tuh butuh bgt ar nyari material gitu udh gbs pensi plis hoyo bikin gampang resin tuh
Dari segi grafik udah bagus banget Cuman yang kurang itu gacha nya aja gua sebagai pemain pemula jarang banget dapet char bintang 5,5,positif,dari segi grafik udah bagus banget cuman yang kurang itu gacha nya aja gua sebagai pemain pemula jarang banget dapet char bintang  ,segi grafik udah bagus banget cuman gacha nya aja gua pemain pemula jarang banget dapet char bintang,"['segi', 'grafik', 'udah', 'bagus', 'banget', 'cuman', 'gacha', 'nya', 'aja', 'gua', 'pemain', 'pemula', 'jarang', 'banget', 'dapet', 'char', 'bintang']",segi grafik udah bagus banget cuman gacha nya aja gua main mula jarang banget dapet char bintang
"Game nya seru, tapi semakin lama update nya besar, hp jadi agak patah2 apa lagi pas war suara game nya ngeframe, patah2 juga klo musuhnya banyak, diringan kan dong game nya kaya ghensin impact cloud, pengen download ghensin impact cloud, tapi mau daftar nya pakai antri, klo gak pakai begituan juga aku langsung download tuh game, satu lagi... Klo misalnya game ghensin impact cloud udh gak pakai antri lagi, bikin gamenya bisa pakai akun ghensin impact ori dong biar gak susah2 amat, itu aj si TQ..",4,positif,game nya seru  tapi semakin lama update nya besar  hp jadi agak patah  apa lagi pas war suara game nya ngeframe  patah  juga klo musuhnya banyak  diringan kan dong game nya kaya ghensin impact cloud  pengen download ghensin impact cloud  tapi mau daftar nya pakai antri  klo gak pakai begituan juga aku langsung download tuh game  satu lagi    klo misalnya game ghensin impact cloud udh gak pakai antri lagi  bikin gamenya bisa pakai akun ghensin impact ori dong biar gak susah  amat  itu aj si tq  ,game nya seru update nya hp patah pas war suara game nya ngeframe patah klo musuhnya diringan game nya kaya ghensin impact cloud pengen download ghensin impact cloud daftar nya pakai antri klo gak pakai begituan langsung download tuh game klo game ghensin impact cloud udh gak pakai antri bikin gamenya pakai akun ghensin impact ori biar gak susah aj si tq,"['game', 'nya', 'seru', 'update', 'nya', 'hp', 'patah', 'pas', 'war', 'suara', 'game', 'nya', 'ngeframe', 'patah', 'klo', 'musuhnya', 'diringan', 'game', 'nya', 'kaya', 'ghensin', 'impact', 'cloud', 'pengen', 'download', 'ghensin', 'impact', 'cloud', 'daftar', 'nya', 'pakai', 'antri', 'klo', 'gak', 'pakai', 'begituan', 'langsung', 'download', 'tuh', 'game', 'klo', 'game', 'ghensin', 'impact', 'cloud', 'udh', 'gak', 'pakai', 'antri', 'bikin', 'gamenya', 'pakai', 'akun', 'ghensin', 'impact', 'ori', 'biar', 'gak', 'susah', 'aj', 'si', 'tq']",game nya seru update nya hp patah pas war suara game nya ngeframe patah klo musuh ring game nya kaya ghensin impact cloud ken download ghensin impact cloud daftar nya pakai antri klo gak pakai begitu langsung download tuh game klo game ghensin impact cloud udh gak pakai antri bikin gamenya pakai akun ghensin impact ori biar gak susah aj si tq
"Game bagus, open world. dan grafiknya cakep. Cuma sayang susah dapet primogems nya.",4,positif,game bagus  open world  dan grafiknya cakep  cuma sayang susah dapet primogems nya ,game bagus open world grafiknya cakep sayang susah dapet primogems nya,"['game', 'bagus', 'open', 'world', 'grafiknya', 'cakep', 'sayang', 'susah', 'dapet', 'primogems', 'nya']",game bagus open world grafik cakep sayang susah dapet primogems nya
"Aku suka sih,tapi tolong banyakin karakter gratis dan grafiknya harus lebih smooth",5,positif,aku suka sih tapi tolong banyakin karakter gratis dan grafiknya harus lebih smooth,suka sih tolong banyakin karakter gratis grafiknya smooth,"['suka', 'sih', 'tolong', 'banyakin', 'karakter', 'gratis', 'grafiknya', 'smooth']",suka sih tolong banyakin karakter gratis grafik smooth
"abis update jdi jelek bgt sih jaringannya? Jelas masih 100ms(normalnya) tb"" Diskonek lama bgt lagi... Plss fix",3,negatif,abis update jdi jelek bgt sih jaringannya  jelas masih    ms normalnya  tb  diskonek lama bgt lagi    plss fix,abis update jdi jelek bgt sih jaringannya ms normalnya tb diskonek bgt plss fix,"['abis', 'update', 'jdi', 'jelek', 'bgt', 'sih', 'jaringannya', 'ms', 'normalnya', 'tb', 'diskonek', 'bgt', 'plss', 'fix']",abis update jdi jelek bgt sih jaring ms normal tb diskonek bgt plss fix
ini game yang bagus tapi tolong untuk pemula ditambah event sepert hadiahi login untuk pemula,5,positif,ini game yang bagus tapi tolong untuk pemula ditambah event sepert hadiahi login untuk pemula,game bagus tolong pemula ditambah event sepert hadiahi login pemula,"['game', 'bagus', 'tolong', 'pemula', 'ditambah', 'event', 'sepert', 'hadiahi', 'login', 'pemula']",game bagus tolong mula tambah event sepert hadiah login mula
"Gamenya offrall bagus tapi pas di lobby disuruh download data gamenya, memori hpku gk muat soalnya cuma sisa 23 gb mau hapus file tapi gk rela:(",4,positif,gamenya offrall bagus tapi pas di lobby disuruh download data gamenya  memori hpku gk muat soalnya cuma sisa    gb mau hapus file tapi gk rela  ,gamenya offrall bagus pas lobby disuruh download data gamenya memori hpku gk muat sisa gb hapus file gk rela,"['gamenya', 'offrall', 'bagus', 'pas', 'lobby', 'disuruh', 'download', 'data', 'gamenya', 'memori', 'hpku', 'gk', 'muat', 'sisa', 'gb', 'hapus', 'file', 'gk', 'rela']",gamenya offrall bagus pas lobby suruh download data gamenya memori hpku gk muat sisa gb hapus file gk rela
"The Real open world,. Quest story nya bagus, namun susah mendapatkan characters yang di inginkan.. terlalu sering mendapatkan characters yang sama.. bahkan sudah c6 masih juga mendapatkan gatcha karakter tersebut.. membuang kesempatan percuma. Terlalu kesulitan/sedikit hanya untuk mendapatkan material upgrade.",5,positif,the real open world   quest story nya bagus  namun susah mendapatkan characters yang di inginkan   terlalu sering mendapatkan characters yang sama   bahkan sudah c  masih juga mendapatkan gatcha karakter tersebut   membuang kesempatan percuma  terlalu kesulitan sedikit hanya untuk mendapatkan material upgrade ,the real open world quest story nya bagus susah characters characters c gatcha karakter membuang kesempatan kesulitan material upgrade,"['the', 'real', 'open', 'world', 'quest', 'story', 'nya', 'bagus', 'susah', 'characters', 'characters', 'c', 'gatcha', 'karakter', 'membuang', 'kesempatan', 'kesulitan', 'material', 'upgrade']",the real open world quest story nya bagus susah characters characters c gatcha karakter buang sempat sulit material upgrade
"Game nya bagus, grafisnya juga bagus, klo bisa update lagi grafiknya biar lebih bagus",5,positif,game nya bagus  grafisnya juga bagus  klo bisa update lagi grafiknya biar lebih bagus,game nya bagus grafisnya bagus klo update grafiknya biar bagus,"['game', 'nya', 'bagus', 'grafisnya', 'bagus', 'klo', 'update', 'grafiknya', 'biar', 'bagus']",game nya bagus grafis bagus klo update grafik biar bagus
Tingkatkan untuk mendapatkan Artefak yang bagus soalnya sangat sulit untuk mendapatkan yang bagus ☝️😁 stress nge domain cuma dapet Arte sampah selama 2 bulan lebih,5,positif,tingkatkan untuk mendapatkan artefak yang bagus soalnya sangat sulit untuk mendapatkan yang bagus     stress nge domain cuma dapet arte sampah selama   bulan lebih,tingkatkan artefak bagus sulit bagus stress nge domain dapet arte sampah,"['tingkatkan', 'artefak', 'bagus', 'sulit', 'bagus', 'stress', 'nge', 'domain', 'dapet', 'arte', 'sampah']",tingkat artefak bagus sulit bagus stress nge domain dapet arte sampah
