content,score,label
"Yang paling ngeselin sih ini cuma, kalau ada update lama Amat nunggu donwload datanya cok walaupun pake wifi. cuman itusih yang mau gua sampaikan",5,positif
Game rusak ko pas saya sudah mendownload data pas mau login kenapa harus download lagi data tolong di perbaiki,1,negatif
"Seru banget! Petualangan tanpa batas, strategi, teka-teki, interaksi, action...mantap! Ngga kerasa sdh 2 thn. Update Fontaine 4.2 ini makin bikin greget. Quest archonnya bisa mainin perasaan...bikin baper 😅. Tapi sayang...blom ada kelanjutan dari kisah Aether sm Lumine nya. Ditunggu ya dev...👌",5,positif
"Durasi quest utama nya lama bgt sumpah, beda dari hsr pemain lama yg udh g main jdi makan waktu buat ngerjain 1 quest yg bisa 2 jam kurang, dihsr cmn butuh 15-30menit doang, gimana ga banyak yg pensi makan waktu ny kebangetan",1,negatif
Butuh berapa ruang buat bisa buka game ini?? Gua udah bersihin semuanya ttp aja gak bisa dibuka.. Gameanjing....,1,negatif
"Overall bagus, gw suka.. Ada beberapa hal yg perlu diperbaiki: - Jaringan (Kendala yang sering saya alami adalah ketika Fight sering Lag, dan yang paling bikin saya jengkel adalah ketika kita memasuki ""Dialog pada Quest"" terus terjadi Disconnect, maka kita harus memulai dialog lagi dari awal. 🤦‍♂️🤦‍♂️ - Beberapa bug seperti ketika karakter nyangkut di batu atau sela² tembok dsb, tidak bisa keluar kecuali teleport atau on-off jaringan. - Harusnya ada fitur ""Klaim Semua"" pada menu ""Achievement"".",4,positif
Bisa gak sih ni game kalau mau update itu selain update versi jangan gede gede gw tiba tiba di kasih update gede sape 1.4gb entah itu update apaan padahal itu bukan pra unduhan atau update data tambahan saat baru update versi baru tolonglah minimal ada rincian saat loading screen kalau ada update biar saya gak kesel kesel amat 😡,2,negatif
"Quest story berbelit belit, terlalu panjang, bikin mood main hilang, membosankan",2,negatif
"Gamenya bagus, apalagi alur + grafiknya. Seru juga, karena bisa mabar sama temen/saudara. Intinya, Genshin the best dehh!! 🤗 tapi, tolong datanya jangan banyak2. Yg memori HP nya dikit jdi g bsa main + nge-lag 🙏🏻 terus, tlng primo nya banyakin lgi, donk. Klo lgi event/misi dunia🗿 smoga datanya g bnyk2 lgi pas lgi update kedepannya! 🌻oh, bug nya tlng diperbaiki juga. Wkwkwk",5,positif
"Nggak bisa masuk, mentok di login, ""login gagal hubungi pembuat aplikasi"" Dah gua coba pakai pacebook, email atau akun google, padahal gua main di persi update 2.2 - 4.1, aman aman aja, eh pas update 4.2 malah jadi gini",1,negatif
akun gw udah gk pernah top up lagi semenjak bulanan dah habis/gk bisa beli lagi 180hari dari semenjak itu kalau pity rate off gk pernah dapet anying LAWAK semenjak suka top up itu sama battle pass di kasih hoki mulu anying cuihh,5,positif
"Tolong mengunduh data harap di hilangkan, dan saat install game ini langsung aja dari PlayStore, tidak perlu unduh lagi saat masuk gamenya, saya suka dengan game ini, kekurangan nya hanya itu.. tolong ya, HoyoVerse",3,negatif
Setiap Update pasti di suruh download ulang🤬 Tolong di perbaiki dong,1,negatif
"Di update akhirnya udh gk ada lag lagi hanya masih sering force close, tapi kalau HP di restart gk FC kok.. puas update Genshin kali ini",4,positif
"Peta besar banget, jadinya bisa pergi petualangan kemana aja. Kalo quest ceritanya seru seru, mulai dari lucu sampe sedih ada semua. Walau ga ramah di memori, dan ga sedermawan HSR, tapi masih worth it 👌",5,positif
"4.2 sangat mengecewakan. Furina arcon tidak berguna game play terlalu ribet. Sudah capek2 saya menabung, ternya furina bukan arcon!!!! Sungguh mengecewakan!!!!!! Menyesal saya menabung dan gacha furina!!!",1,negatif
"Saya memaksakan untuk bermain game ini di hp kentang saya, saya ingin sekali bermain ini dan saya hanya mendapatkan sekitar 20 fps di setingan grafik 30 dan mendapat kan 25 fps di setingan grafik 60 fps dan itu semua saya buat terendah tapi hal itu tidak membuat saya putus asa untuk bermain game idaman saya 😁",5,positif
"Dari segi grafik, alur cerita dan suasana sudah bagus",5,positif
Admin ini kenapa setelah update malah ngga bisa login tulisannya jaringan eror terus padahal udah pake jaringan data seluler udah ngga pake wifi,3,negatif
"Honkai Impact lebih fast pace jadi lebih suka combatnya tapi gameplay lebih suka Genshin, Story enakkan di Honkai Impact soalnya bisa di skip (atau minimal ada sinopsis & bisa di simpan di archive dialog voice nya kecuali story event) overall oke 7,5/10 (story jangan dibuat boring kayak yang gak di kasih voice atau minimal kasih skip button supaya orang yang udah tau story bisa langsung ke gameplay).",4,positif
"Saya kasi bintang 5,tapi mohon lah hoyo jangan kasi archon quest ending sad Mulu lah,gua baru aja selesai archon quest Fontain,malah focalor yg mati, sakit hati gua cokkk",5,positif
Ukuran gede tapi nga ada on voice moga ajah nih game ada on voice nya biar enak bantu temen sambil ngobrol malas terus ngetik,4,positif
"Game bagus, grafik bagus, cerita menarik. Sayang pengunaan data terlalu besar Gua uninstal lah game nya. Mohon maaf kasih bintang ⭐⭐⭐🙏",3,negatif
"Singkatnya secara keseluruhan gamenya bagus, Open World Anime. Minusnya cuma ada 3, yaitu Size Semakin membengkak setiap update, Sinyal kadang tidak stabil dan yang paling krusial adalah gacha artefak yang sangat ampas",5,positif
"Buat geem nyah bagus tapi a 1 yang sayag gak suka updated nya gak ngotak sekali update 4gb 10 gb ngabisin kouta doang,mana unduh datanyah 27 GB Lg,tapi updated nyah gak ngotak",3,negatif
"Untuk sekarang 4*, kebanyakan world quest jadi gak seru +malesin kalau bisa tolong dikurangi world quest untuk kedepannya...",4,positif
"Grafiknya bagus, dan juga game yang sangat seruu",5,positif
"GAME INI ADALAH GAME IMPIAN AKU BANGET,DARI CERITA,GRAFIK,& EQUIPMEN KAYA SAYAP & PETNYA BENER-BENER PAS BANGET SAMA IMAGINASI AKU BANGET,SEMOGA GAME NYA JAYA TERUS DAN BISA TERUS NGASIH UPDATE YANG LUAR BIASA BAGUS.",5,positif
"mohon maaf atas ketidak sopannya yaa...,bisa gak mohon loading nya di cepatkan?,mana lagi pas update",2,negatif
"Game anak tiri emang beda hadiahnya aja cuma 20if, mana gachanya sulit sekali untuk mendapatkan karakter yang diinginkan!",1,negatif
"Saya merasa sangat kecewa dengan spiral yang sekarang karena terlalu sulit apa lagi untuk player f2p dengan artefak yang sangat susah untuk mendapatkan stat yang mungkin jauh dari kata bagus, mending spiral di hapus saja",5,positif
"Gamenya mantap, grafiknya menarik,storynya gacor kang banyak hal hal yang bisa dijelajahi,ini game bagus banget ya walaupun agak susah bagi player yang udah nyelesain buat gacha karakter, tolonglah mihoyo kasih primogem secara gampang tapi nih game bagus karakter nya wangi mantap cuy!!!!!!bintang 1000000000000",5,positif
"bansos pelit bgt ultah gtu""ajh, payah payah, di tambah abdate ada tgc mulu, sedangkan jarang player yg main, buat kedepannya cobalah buat fitur download tgc, jdi setiap player bisa harus download tgc, yg gk suka tgc bisa hapus datanya,",1,negatif
"Hmm oke lah untuk tahun ini, tetapi setiap anivarsery genshin impact pasti hadiah nya sama dan untuk primogem yg di hasilkan dri event pun sedikit paling banyak 80 primogem, kapan² kasih gratis 5 star standart karakter dong mihoyo",5,positif
Keren banget game nya seru terus map nya luas banget bos bos nya seru banget ... Ini adalah game nomer satu dari sejuta juta seribu seribu game yang udah pernah ku download hanya sang genshin ini lah yang paling debes pokoknya ini bagus bangettt aku sukaaa karakternya banyak element nya bagus bagus beh bagus debes muah juara banget ini game ...... Buruan download biar rasakan keseruan dan kesenengan bermain game iniii . Terima kasih banyak 🥰🥰🥰😍😍😍🤩🤩🤩😘😘😘✨✨✨,5,positif
"Please help me mihoyo, saya terkena bug di quest kisah tentara (amati keadaan di mikage furnace) udah dari kemarin, udah saya tunggu reset hari tetap tidak bisa, klo gini jadi tidak bisa lanjut ke tatarasuna, saya kasih bintang 1 entar kalo udah ada tanggapan dan udah di fix bug nya, akan saya ganti bintang nya",4,positif
"Fantastis... namun pengalaman bermain akan lebih baik jika dikurangi size gamenya, dan membuatnya lebih lancar pada android 4/64 yang mana dikatakan kompatibel pada syarat spesifikasi minimum pada android v6.0",4,positif
"Keren lah alur ceritanya dan player juga bebas bergerak. Cuma memang gak bisa setting tampilan MC aja jadi lebih custom, kalo ada game begitu dari mihoyo setara genshin impact sih bakal keren banget",5,positif
"Game nya dari segi grafik, suara, animasi, story emang bagus, tapi developer nya pelit bet dah, masa tiap event primo nya dikit bet, dasar developer pelit",1,negatif
Makin kesini makin jelek aja sistem nya Dulu login banyak akun bisa aja Kemarin login udah dibatasin 10 akun/jam Sekarang pas update furina malah dibatasin login 4 akun/jam AUTO SPAM ⭐1 !!!!,1,negatif
"Untuk gamenya udah parti seru banget. Tapi saya punya keluhan untuk update datanya. Pendownload'an stack di 86% gk bisa maju lagi,saya sudah tunggu sampai 2 jam dan hasilnya masih stack di 86%. Kalo sudah lancar lagi saya naikin lagi bintang nya jadi 5 bintang",5,positif
"Game yg ceritanya bagus. Di bangun perlahan tapi pasti dan penuh plot twist. Masalah grafik, music dan pengisi suara gk perlu diragukan lg. Cuma plis buat lah microfon party biar bisa tanpa discordan wkwkwk",5,positif
Bagus cuman setiap update unduhannya satu - persatu jadinya lama banget baru bisa main karena unduhannya di bagi satu persatu,4,positif
"Bagus sekali semua fiturnya lancar, Semoga kedepannya bagus lagi",5,positif
"Dari segi visual, voice dan semuanya udh perfect sih cuma buat player end game susah cari primo, di eksplore pun Primo dalam chest nya cuma dikit² jdi klo bisa sih satu common chase isi 5 primo, exaquist chest isi 10 Primo, dan klo precious chest klo bisa 15 Primo",5,positif
Udah di download data dalam 19 gb trs pas mau lanjut downlod di update lagi trus di ulang lagi 26 gb anjirr lah,2,negatif
"fitur end game yg kurang, sdh 3 tahun main ini game, tidak ada sama sekalipun yang baru",1,negatif
Untuk updatean sekarang sudah semakin seru dan makin ga sabar buat nunggu quest archonnya.👍👍 cuman ya gitu kalo gacha atau up artefak suka ampas mulu,4,positif
"Dari segi gameplay, grafik, dan karakter sangat bagus bagi yang suka game open world bertema anime.",5,positif
"Jujur aku dulu gasuka game samsek, karna bosenan. Pas main ini kecantol udh setahun tiap hari log in. Skrg udh ra 57",5,positif
Saya udh suka main game ini grafik bagus dan luas .tapi ada sedikit kendala .di mana kalau apdet data game nya nambah trus .trus harus KH download data tambahan,5,positif
"Aku suka banget mainan game ini,,tpi sayang waktu ku gak bisa berlama lama tpi selalu kalo ada waktu luang mainan sampe lupa waktu hahhaa Banyak adventure nya yang gak ngebosenin, kadang agak susah juga dan itu yang bikin gak bosen",5,positif
open world yg sangat menakjubkan dengan puzzle yang buat kita ber pikir juga,5,positif
"Bagus ceritanya dan luas dunia nya, banyak caracter playabe nya juga,buat pemula dan pemain f2p mudah dan bersahabat,Sering lag pas cut scene di platform hp😡😡,sizenya makin gede tiap update terbaru(siapin aja hp ram diatas 8 kalau bisa)🤔🤔🤔, bansos nya kalah banyak dibanding Ngin yg sebelah (H*NGKAI ST*R RA*L)😭😭,Buat pemain f2p musti berjuang banget buat dapetin primonya (kalau bisa map 90%keatas completed setiap region deh nanti bisa dapet lumayan primonya) kalau mau gampang ya topup🤣🤣",4,positif
"Game nya bagus cuman cari karakter dan primo nya susah, tolong di mudahkan karena cari primo minim 2 pada 1 chest sedangkan untuk pull 10x itu 1.6k dan harus pity banyak agar dapat karakter itu",5,positif
"Game play, grafik, alur cerita bagus. Tapi buat pemain F2P sangat melelahkan. Quest yang panjang tapi reward tidak sepadan, belum lagi kalau gacha kalah rate off, mengumpulkan primogems susah susah tapi saat gacha dapat ampas.",2,negatif
"Grafik yang indah!!. Apalagi saat explore Fontaine musiknya, cerita archonnya yang semakin menarik di Fontaine. GG dah pokoknya",5,positif
"gamenya bagus, charactersnya pada cantik sama ganteng, grafiknya juga bagus",5,positif
Game ini tuh bener bener bagus banget dan seru. setiap patch nya pasti ada eventnya. Dan eventnya bener bener seru banget. Story quest nya juga bagus banget walaupun lama rilisnya. Btw aku udah main game ini dari awal tahun 2021 dan sekarang aku udah AR 57 di server Asia. Player nya kebanyakan pada baik-baik semua. Buat kalian yang belum download kalian wajib coba mainin game ini.,5,positif
"Please Hoyoverse,buat GI ver android support fitur controller masa cuma di IOS,agar bisa memberikan pengalaman bermain yg baru,masa game open world sebelah yg kotak"" aja support controller/gamepad lewat bluetooth, please untuk update kedepannya ditambahin ni fitur,malas saya pakai aplikasi pihak ketiga cuma buat main GI pake controller, paling nanti kena banned,terus semangat buat tim Hoyoverse,sekian terimakasih.",5,positif
"game terlama yang saya mainkan...sekalipun semuanya harus serba maksimal,mulai dari device,ram n rom hp dan koneksi internet yang serba maksimal..terbayar lunas ketika memainkannya..domain artefak sampah...",3,negatif
"Ya intinya bagus, ga pelit Primo, grafik bagus bngt, quest seru apalgi di sumeru, percakapannya dikit, bnyk tempat yg ccok buat fto (pasangan), karakternya anti aib, dan yg lebih bagus ga makan bnyk tempat penyimpanan dan cocok main di hp 😁😁😁😁😁😁😁",5,positif
So far sudah bagus jalan cerita nya mengesankan oh iya ingin bertanya untuk versi pra-unduh 4.2 sudah di download namun saya tidak dapat mengambil primogem dari blessing walking kira-kira bagaimana solusi untuk masalah ini?,5,positif
"Grafik nya bagus banget, alur quest nya juga ada seru menegangkan, pokoknya alur quest nya bagus bagus terus desain karakternya juga bagus, tapi emang ada beberapa yang terbuka cuman desain karakter nya udah bagus bagus!!",5,positif
"Hebat seru sekali ini game. Baru inilah ada game yg Bug nya gak ada. Paling cuma satu hal aja, buat agar ada yg pengisi suaranya bahasa Indonesia wah pasti bagus banget jadinya. Itu saja sih Kalau in game dan lainnya udah pas. Pliss dibaca",5,positif
"Secara keseluruhan dari grafik sampai gameplaynya 10/10. Plot atau storyline awalnnya doang yang rada ngebosenin karena emang masih tahap tutorial, semakin lama bermain semakin berat & asik. Recommended",5,positif
"Setelah sekian tahun gw maini genshin,gw masih belom Nemu masalah sama game nya,sejauh ini game nya bagus,grafiknya ok,role story nya keren parah, intinya game ini hampir bisa di bilang sempurna,tapi tolong untuk resin bisa tolong di tambah lagi... Mungkin itu saja selebihnya udah bagus banget",5,positif
"Perbanyak event dapati primogen dan ada sistem jual beli item artefak dan senjata dan jual beli karakter dengan primogen jadi gak game gak ngerasa di rugi kan karena mereka beli Hero di orang murah tapi beli primogen juga atau ada kusus mata uang sendiri buat beli Hero, artefak dan senjata biar gak kecampur primogen gitu",5,positif
"game berat dengan optimalisasi paling baik, hp dengan spesifikasi rendah pun bisa menjalankan game dengan cukup lancar, kembangkan terus, optimalkan terus kinerja game engine dari genshin impact ini, semoga kedepannya lebih baik lagi, terimakasih",5,positif
